,name,acres,shore_miles,county
0,,0.12063061,0.05140627,
1,,0.12918177,0.05141785,
2,,0.11178271,0.05145049,
3,,0.90571748,0.17334919,
4,,0.21452231,0.07483534,
5,,0.20841759,0.0681392,
6,,0.185175,0.06838747,
7,,0.27330141,0.07783694,
8,,0.11467099,0.05886051,
9,Bugo,30.37787807,1.01619442,Lake
10,,1.82923603,0.2212672,
11,Pea Soup,12.10123649,0.62396599,Lake
12,Sundown,19.02174696,0.72119824,Lake
13,Unnamed,18.74684436,0.63361897,Aitkin
14,Studhorse,19.65827362,0.72216315,Aitkin
15,Krilwitz,15.66755165,0.61210948,Aitkin
16,Young,32.49287867,1.13960963,Cass
17,Unnamed (Boubora),49.6748518,1.06978285,Hubbard
18,Unnamed,6.65859403,0.42521797,St. Louis
19,,1.19172395,0.22497404,
20,,2.01137683,0.2619357,
21,Jack Haw,165.7415322,2.41668427,Becker
22,McCollum (Tenter),46.52696368,1.42078922,Otter Tail
23,Fourth,125.1349263,2.0732423,Clearwater
24,Willborg,28.08172639,1.46712337,Clearwater
25,Unnamed,70.32627212,1.31494145,Polk
26,Sustacek,46.30370172,1.03831071,McLeod
27,Lauzers,72.01098872,1.39047451,Wright
28,Upper Hunt,100.6139423,1.70572667,Douglas
29,Unnamed,14.64175136,0.63129865,Douglas
30,Unnamed,75.50133211,1.53042119,Otter Tail
31,Hidden,7.63687719,0.43951462,Hennepin
32,Jama Pond,0.18203656,0.07570726,Chisago
33,Day,49.33975127,1.77416421,Itasca
34,Kabekona,2433.396106,10.15802296,Hubbard
35,,0.28706397,0.07793262,
36,Rove,33.05669462,2.56736454,Cook
37,,3.95638237,0.36030046,
38,,0.35745855,0.08966181,
39,,0.45919706,0.10241497,
40,,2.60113626,0.25637155,
41,,0.69818543,0.1525367,
42,,0.24780031,0.07122872,
43,,0.44768307,0.10267843,
44,,0.41711743,0.10846874,
45,,0.24789116,0.08188715,
46,,0.1207948,0.05173535,
47,,0.9017378,0.14073445,
48,,0.1712827,0.06126767,
49,,0.13230864,0.05839886,
50,,2.6983131,0.26923182,
51,,0.11964371,0.0519769,
52,,1.63494513,0.26536356,
53,,1.84858501,0.212036,
54,Round,38.85542638,0.89871288,Otter Tail
55,Silver,238.7338345,2.60095863,Otter Tail
56,Fools Gold,7.84703596,0.43780771,St. Louis
57,Long,115.3912177,3.844299,Morrison
58,Ball Club,4335.290721,19.47168195,Itasca
59,Boggy,46.28571685,1.26815284,Itasca
60,,0.24840962,0.07695545,
61,,2.40422908,0.42826149,
62,,0.20908472,0.06958788,
63,,0.18450011,0.0672611,
64,,0.14767771,0.05985073,
65,,0.15474711,0.05800669,
66,Rock,203.4131775,3.74409418,Crow Wing
67,,0.68383115,0.15150722,
68,,0.95567846,0.14348073,
69,,0.17280974,0.06279037,
70,,0.22352971,0.072034,
71,,0.23109512,0.07451935,
72,,0.26756325,0.07757581,
73,,0.68490268,0.12854088,
74,,0.2417508,0.07385077,
75,,0.33219281,0.08580451,
76,,0.60436302,0.13421642,
77,,0.13319632,0.05611902,
78,Little Long,304.5511758,7.44003781,Itasca
79,Rainy,44591.37235,452.8250559,St. Louis
80,,0.25978116,0.07451749,
81,,6.26633737,0.58299735,
82,,0.15788893,0.06208811,
83,,0.7950916,0.13132216,
84,,0.24435083,0.07990518,
85,,0.10624192,0.04767677,
86,,0.86673633,0.14013975,
87,,1.11042319,0.18069941,
88,,2.50534487,0.22949497,
89,,0.32989666,0.09268987,
90,,0.28297976,0.08508306,
91,,0.18398022,0.06482373,
92,,0.44187247,0.15112476,
93,,0.10493268,0.04746787,
94,,0.20170253,0.0663363,
95,,0.22247846,0.07554205,
96,,0.63108846,0.12991613,
97,,0.28385607,0.08122036,
98,,0.19122259,0.06450189,
99,,0.1231904,0.05137115,
100,Floyd,1177.847004,9.73458632,Becker
101,,0.82132129,0.14576456,
102,,0.50384607,0.12433209,
103,,0.1734323,0.06702352,
104,,0.88378978,0.1826921,
105,,0.18029625,0.07030323,
106,,0.20698675,0.06868979,
107,,0.52417389,0.11225433,
108,,0.16081965,0.0601702,
109,,2.17926395,0.21964922,
110,,0.23237853,0.07100853,
111,,0.66553345,0.11964667,
112,,0.29424386,0.08062723,
113,,0.2333149,0.07403547,
114,Unnamed (Karls Pond),7.07985553,0.48502767,Kandiyohi
115,,0.12394484,0.05361843,
116,,1.5562772,0.18761276,
117,,0.26338565,0.07899933,
118,Unnamed,7.47173922,0.48258125,Cass
119,Nelson,20.6152387,0.84809274,Clay
120,Bulge,11.03828813,0.55951647,Cook
121,Fawn,46.34748481,1.25254344,Cass
122,,0.22091962,0.07334706,
123,,0.72538495,0.15290861,
124,,0.88367454,0.17388732,
125,,0.22191488,0.07673394,
126,Unnamed,4.51277956,0.47148221,Big Stone
127,Unnamed (Kleindl Pond),74.24756312,1.2738053,Big Stone
128,Unnamed,9.46512407,0.46721791,Beltrami
129,Unnamed,15.20808617,0.56040878,Cass
130,Unnamed,9.97996617,0.54950685,St. Louis
131,,0.13082857,0.05656712,
132,,0.2305417,0.06985093,
133,Siegs Slough,67.51150457,1.62816452,Watonwan
134,Unnamed,8.41148448,0.43966473,Pope
135,Unnamed (Hanson),18.37465531,0.83430667,Kandiyohi
136,Unnamed,6.61050902,0.37306284,Mahnomen
137,Unnamed,7.2584093,0.49987684,Itasca
138,Unnamed,6.09461629,0.3707582,Otter Tail
139,Overlook,8.86394228,0.6550022,Morrison
140,Crooked,40.56866259,2.58726046,Mahnomen
141,Unnamed,49.78290343,1.61205592,Faribault
142,Unnamed,41.71624608,1.79776461,Otter Tail
143,Unnamed,11.8275339,0.80215989,Hubbard
144,Unnamed,3.72798849,0.55802994,Hennepin
145,Section Thirty-Six,13.13186222,0.52917433,Cass
146,Hay,52.19545154,1.16366024,Crow Wing
147,Unnamed,17.9473411,0.61568821,Big Stone
148,Bigsby,95.34541938,2.45894272,Cook
149,,0.16411703,0.07405213,
150,,0.34625007,0.08651936,
151,,0.2501787,0.07552564,
152,Tomash,95.30253559,1.94557169,Cook
153,Unnamed,12.93086655,0.79930055,Becker
154,Nelson,303.2115025,5.63859987,Becker
155,Oar,34.08603527,1.11070912,Becker
156,,2.06493907,0.26622365,
157,Schoolhouse,10.91671625,0.77448338,Aitkin
158,Unnamed,24.97596463,0.86433811,Becker
159,Linwood,572.1010891,4.50954989,Anoka
160,Sandy Hill Pond,1.77710688,0.20839209,Douglas
161,,0.60821436,0.12537497,
162,,0.39181535,0.11207156,
163,,0.18875184,0.06323559,
164,,6.74408896,0.45198994,
165,,0.6840986,0.13569319,
166,,0.22529265,0.0707903,
167,,0.30235024,0.09755932,
168,Nina Moose,411.3593979,5.47336634,St. Louis
169,,2.46180212,0.3117057,
170,Unnamed,7.04693827,0.53124886,Polk
171,North Drywood,403.7949436,4.08829383,Swift
172,,2.0535282,0.27734077,
173,,0.15316177,0.05724518,
174,,0.67066449,0.14717426,
175,,0.63211716,0.12532299,
176,,0.6233282,0.12145062,
177,,0.32384799,0.08314937,
178,,0.23062553,0.07052376,
179,,0.13022327,0.05472983,
180,,0.11531345,0.05246016,
181,,0.13115718,0.05295862,
182,,0.33296812,0.08833083,
183,,1.67884027,0.20715594,
184,,2.32936199,0.28879958,
185,,1.55608739,0.23798301,
186,,6.347102,0.36655022,
187,,0.43816302,0.10787819,
188,Prairie,794.3346195,8.16381118,St. Louis
189,Rasmuson,137.7629602,4.3526342,Pope
190,Mud,10.95425204,0.52996642,Rice
191,Unnamed,9.35481059,0.68138489,St. Louis
192,Cedar,465.1190097,11.10818676,Lake
193,Webster,9.99113942,0.45333689,Marshall
194,Divide,61.10878666,1.95136238,Lake
195,,0.22481624,0.06876399,
196,Larson,42.88970605,1.07094729,Otter Tail
197,Unnamed,9.87772914,0.46380839,Lac Qui Parle
198,Round Grove,295.7230473,4.25915615,McLeod
199,Hall,548.0516689,4.11513671,Martin
200,Net,137.7764708,2.69627579,Pine
201,,0.22093884,0.06962743,
202,,0.33442607,0.08417584,
203,,1.2915313,0.16900719,
204,,0.53382064,0.11064678,
205,,0.12534826,0.05725402,
206,,0.15782346,0.06416707,
207,,2.14651732,0.2313731,
208,Eddy,121.5261262,4.53005642,Lake
209,,0.59719097,0.11848238,
210,,0.96145373,0.22429504,
211,Greigs,55.38663591,1.20305827,Pine
212,,0.17356972,0.06356028,
213,,0.26147492,0.07540614,
214,,3.29944414,0.35963989,
215,,0.12560902,0.05187837,
216,,0.16951435,0.06951664,
217,,0.7803073,0.1821351,
218,,0.44311545,0.10527555,
219,,0.17754351,0.06862974,
220,,0.8676646,0.13787943,
221,,0.27106177,0.07800432,
222,,0.19557198,0.06546172,
223,,0.80041525,0.23355414,
224,,0.42243215,0.09733479,
225,,1.68116293,0.24531945,
226,,0.19967485,0.07138838,
227,,0.20056847,0.06512464,
228,,0.34069641,0.08659139,
229,,0.33776621,0.08513046,
230,,0.1741348,0.06703209,
231,,1.18851682,0.1661844,
232,,0.27256446,0.08339187,
233,,0.11696867,0.0554494,
234,,0.26081308,0.07781309,
235,,0.2723075,0.07731028,
236,,0.35400152,0.09071037,
237,,0.23081704,0.06980238,
238,,0.60750834,0.1450989,
239,,0.54970735,0.10783249,
240,,0.92092902,0.14617059,
241,,5.37949286,0.64641769,
242,Island,526.7003419,7.17089429,Pine
243,Little Floyd,215.3946106,2.20804247,Becker
244,,0.19310678,0.06425057,
245,McMahon,186.6100652,4.26212692,Scott
246,,0.97931914,0.1633465,
247,,0.3149778,0.09349323,
248,,0.23126578,0.07185976,
249,,0.91803016,0.16552622,
250,,9.83785112,0.61051055,
251,,0.60263555,0.13041591,
252,Gore,12.74838871,0.67704587,Cook
253,Chub,12.60537661,0.90476178,Cook
254,Siamese,13.65851951,1.17632706,Cook
255,Assawan,31.37705394,1.45915266,Lake
256,Club,14.2422421,1.02264899,Lake
257,Mugwump,18.11059162,0.78392142,Lake
258,Unnamed,8.42514513,0.49670204,Lake
259,North Wigwam,33.06321098,1.02302552,Cook
260,Unnamed,7.76632058,0.68561377,Aitkin
261,Unnamed,13.15607571,0.7161586,St. Louis
262,Mouse,29.96966698,0.8400825,St. Louis
263,Pit,13.36830844,0.54258221,St. Louis
264,Unnamed,15.53888125,0.62861332,Carlton
265,Puck,44.86389178,1.00709131,St. Louis
266,Johnson,20.71071755,0.72100016,Aitkin
267,Unnamed,9.29650947,0.45855255,St. Louis
268,Unnamed,27.48526745,0.89037244,Itasca
269,Unnamed,12.40402141,0.57259545,Itasca
270,,0.44291108,0.10290209,
271,Hay,25.22404631,0.85413999,Itasca
272,Unnamed,5.8453158,0.46032452,Itasca
273,Little Rice,73.16794778,1.45320819,Beltrami
274,Burns,114.5888541,2.18518584,Beltrami
275,,0.23482965,0.07748032,
276,Hole-in-the-Day,98.06207266,1.80989631,Crow Wing
277,Guida,36.59882086,0.92560895,Crow Wing
278,Unnamed,9.57340948,0.50489142,Cass
279,Unnamed,9.21859894,0.50427439,Cass
280,,0.27628164,0.0763758,
281,Chub,61.31050668,1.54839851,Cass
282,Little Turtle,23.56548741,0.98622394,Cass
283,Little Ham,35.35135153,1.03893808,Hubbard
284,Horse,25.05787285,0.91405168,Cass
285,Unnamed,15.93268152,0.68501039,St. Louis
286,Lost,54.43699227,1.19438277,Lake of the Woods
287,Unnamed,6.17605925,0.38516255,Becker
288,Unnamed,9.44214143,0.51632828,Becker
289,Unnamed,5.78792606,0.39183846,Becker
290,Unnamed,8.53673666,0.56189338,Becker
291,Unnamed,10.36509515,0.57170808,Otter Tail
292,Club,27.61822991,1.05163397,Otter Tail
293,Unnamed (Three Finger),10.3379595,0.63101548,Clearwater
294,Unnamed,14.90627067,0.71592045,Clearwater
295,Unnamed (Second),3.82524044,0.35100928,Polk
296,Unnamed,9.19889033,0.43561986,Mahnomen
297,,0.3098927,0.08535421,
298,Big,127.6744906,2.341502,Mahnomen
299,Unnamed,11.85140879,0.5850318,Clearwater
300,Unnamed,11.1264484,0.52260296,Mahnomen
301,Unnamed,14.48131931,0.57724727,Mahnomen
302,Dahl,91.13514685,2.45296169,Polk
303,Rindahl,29.20029262,0.837726,Polk
304,Unnamed,9.48167018,0.56493056,Becker
305,Unnamed,9.49228094,0.49532884,Clay
306,Hurley,5.76001118,0.4305864,Dakota
307,,0.74693933,0.15776966,
308,Unnamed (Pettit Wildlife Pond),19.99348685,0.86752987,Scott
309,Unnamed (Arctic),20.14722327,0.72961617,Scott
310,Unnamed (Cobblecrest),8.18285709,0.47192523,Hennepin
311,Unnamed,17.15308443,0.76906842,Carver
312,Seymour,41.52608609,1.19328878,Martin
313,Poplar,36.40003341,1.01766803,Ramsey
314,Vibo,56.53845074,1.37696072,Chisago
315,Unnamed,20.6083809,0.83832641,Isanti
316,Unnamed,4.89522283,0.33281968,Sherburne
317,Unnamed,13.92475905,0.56112243,Sherburne
318,Unnamed,9.10493336,0.43737289,Crow Wing
319,,0.47847073,0.09989584,
320,,0.23189423,0.07206138,
321,,0.21601339,0.06852514,
322,,0.28029126,0.07799172,
323,,0.23999298,0.08402263,
324,,2.47148166,0.3401735,
325,,3.7081562,0.36312806,
326,,0.21521478,0.07347152,
327,,0.15185681,0.06112981,
328,,0.47685356,0.10313051,
329,,0.18585643,0.07011744,
330,,0.2990259,0.09446666,
331,,0.33500187,0.0923575,
332,,0.19020089,0.07233282,
333,,0.37967452,0.09073292,
334,,0.15775391,0.0587788,
335,,1.01226348,0.17194113,
336,,0.50039884,0.10923681,
337,,0.21887281,0.07102802,
338,,0.77360125,0.13358351,
339,,3.59653537,0.31558049,
340,,0.99347796,0.15604583,
341,,0.47493718,0.11479548,
342,,1.60030257,0.19330511,
343,,0.13947199,0.05688302,
344,,0.53332839,0.10964041,
345,,0.11984288,0.05063526,
346,,2.02506506,0.42299719,
347,,0.18361915,0.06416713,
348,,0.25709464,0.08755101,
349,,0.23927562,0.07200625,
350,,0.11891857,0.05585384,
351,,0.36880402,0.09533267,
352,,0.83020967,0.15573304,
353,,0.24075076,0.07199,
354,,0.52708886,0.11368592,
355,,0.29943142,0.0791278,
356,,0.17356169,0.06052923,
357,,0.26520611,0.07925671,
358,,0.19821634,0.0660292,
359,,1.64429461,0.24218699,
360,,0.34859767,0.08504448,
361,,0.24464804,0.07696229,
362,,0.76190201,0.13560163,
363,,0.54447057,0.1317078,
364,,0.32464723,0.09007856,
365,,0.3470603,0.10415588,
366,,0.44021234,0.10592539,
367,,0.69459101,0.12306915,
368,,0.20568389,0.06873294,
369,,0.21074544,0.07112203,
370,,0.72070687,0.13968983,
371,,0.74417693,0.12349836,
372,,4.87468464,0.49388869,
373,,0.42990828,0.10593617,
374,,0.59066267,0.14221596,
375,,0.38720668,0.10565474,
376,,0.27503621,0.07696361,
377,,0.20105818,0.06711896,
378,,0.17148642,0.05935925,
379,,0.23236694,0.06882699,
380,,0.2735615,0.07853547,
381,,0.19637809,0.06975954,
382,,0.2009512,0.0686273,
383,,1.98114535,0.22911727,
384,,6.33631726,0.53672703,
385,,0.12194082,0.05615846,
386,,2.76647715,0.42273212,
387,,0.17146873,0.063429,
388,,0.13322552,0.05928503,
389,,0.58047861,0.12595737,
390,,0.7711796,0.14478124,
391,,0.10480502,0.05065022,
392,,2.55049348,0.24901338,
393,,1.57725213,0.25230732,
394,,0.28187583,0.08426628,
395,,1.0004809,0.23886644,
396,,0.11286153,0.0494388,
397,,0.1987326,0.06488679,
398,Unnamed,19.31758449,0.72755923,Becker
399,Homerun Pond,1.30192155,0.19986414,Chisago
400,Grapple Pond,4.0631094,0.64330195,Isanti
401,Cranberry Pond,0.56697647,0.11301019,Douglas
402,Kody Pond,0.15878304,0.06164776,Stearns
403,Brady Pond,0.10613491,0.067951,Stearns
404,Hamrey,66.80954758,1.73162831,Itasca
405,Orange,104.1191045,2.33249779,Itasca
406,,7.33937184,0.48904217,
407,Grace,859.8198298,4.31414144,Hubbard
408,Black Hoof,201.0951321,2.98522752,Crow Wing
409,Wine,268.1135632,9.55814295,Cook
410,Tepee,89.28877762,2.73165128,Cook
411,,0.25798977,0.08941456,
412,,0.18319899,0.06228615,
413,,3.83093734,0.70264113,
414,,0.46870109,0.11051401,
415,,0.11614537,0.05574199,
416,,0.24678293,0.07479348,
417,,0.19004465,0.06326505,
418,,0.29865627,0.08562655,
419,Ham,119.1895544,3.80177436,Cook
420,,0.23201683,0.07167058,
421,,0.23683259,0.07139156,
422,,0.29461775,0.08729158,
423,West Kerfoot,23.02259974,0.98230438,Cook
424,Birch,236.314137,6.67262465,Cook
425,,0.47192194,0.14332698,
426,Duncan,476.9497509,7.61076724,Cook
427,Loon,2016.621637,35.432873,St. Louis
428,Unnamed,34.33715694,1.30822356,St. Louis
429,Rock,62.09224097,2.07757214,St. Louis
430,,0.22541166,0.07580229,
431,,0.18420612,0.06417136,
432,Breckenridge,146.539659,3.36049652,Wilkin
433,,0.66122946,0.12955241,
434,,0.13573216,0.05439506,
435,,0.14361903,0.05508136,
436,,0.35098089,0.0900538,
437,,1.23067046,0.26580299,
438,,0.27726288,0.08420716,
439,,0.16039401,0.059257,
440,,0.25237173,0.08286791,
441,,0.25406183,0.07540892,
442,,0.17811181,0.06623329,
443,,0.22882272,0.07574141,
444,Long,477.8050951,8.37093324,St. Louis
445,,6.98338342,0.58917417,
446,Gull,171.1107938,3.56574483,St. Louis
447,Kemp,47.00726412,1.61197943,Otter Tail
448,,0.24700639,0.07938529,
449,,0.32204348,0.10041793,
450,Sharp,127.8373907,4.36832219,Otter Tail
451,Unnamed,18.2621825,1.20799066,Lake
452,Little Pine,329.8621289,6.20402357,Crow Wing
453,Zimmy,13.16053249,0.5842836,Itasca
454,Stingy,361.2777002,4.65156532,Itasca
455,Hartley,135.5329895,2.40102876,Crow Wing
456,,0.35753461,0.08977015,
457,Thompson,153.6508078,2.42330097,Grant
458,Ogrens,48.21826139,1.39104776,Chisago
459,Bogus,41.22670309,1.89518408,Clearwater
460,,0.78178439,0.1504364,
461,Skunk,218.4352469,5.1242129,Hubbard
462,Evergreen,213.31485,3.37880186,Hubbard
463,,0.51416661,0.11604486,
464,Hanson,67.0820922,1.78626454,Itasca
465,Lower Spring,17.00205244,0.76516981,Itasca
466,Ranier,89.94023224,1.98913538,Itasca
467,Horseshoe,922.0342858,7.62266151,Crow Wing
468,,1.22331824,0.20217174,
469,,0.28443254,0.07919646,
470,,0.94809244,0.18422505,
471,Wiegand,42.44555135,1.41958287,Wright
472,Wilmes,36.18335336,2.00539252,Washington
473,Birch,112.5713741,2.50035793,Ramsey
474,Gray's Bay Outlet,25.43864378,1.51669272,Hennepin
475,Harriet,341.2231108,2.69748255,Hennepin
476,Unnamed (Mud Bay),49.64748591,1.20601501,Scott
477,Unnamed (Heine Pond),7.18691117,0.40090199,Dakota
478,Meadow Road,5.30373409,0.44275664,Morrison
479,KOA Pond,2.38048225,0.41532413,Douglas
480,,0.22620802,0.07284304,
481,,0.59072009,0.131904,
482,,4.97928824,0.39710969,
483,,4.58241592,0.42156608,
484,,0.19756398,0.06747474,
485,West Stay,148.4140488,3.79427651,Lincoln
486,Constance,174.5653331,2.60953898,Wright
487,Zimmer Pond,2.61650876,0.26530041,Stearns
488,,0.34430568,0.09206264,
489,,1.76389932,0.22243643,
490,,0.32918683,0.08357941,
491,,0.58602494,0.11190842,
492,,0.73016884,0.15772105,
493,,2.37147832,0.3548371,
494,,0.83903406,0.13765354,
495,,0.21461342,0.07019383,
496,Rice,790.5144477,8.07286345,Itasca
497,Unnamed,4.88708135,0.51673877,St. Louis
498,Unnamed,9.62649462,0.5772788,Otter Tail
499,Unnamed,35.19190597,1.08361405,Traverse
500,Unnamed,9.92689322,0.54455838,Otter Tail
501,Little Bass,19.27872906,0.70781708,Itasca
502,Connors,3.89676813,0.40881431,Itasca
503,Unnamed,7.23123837,0.59977043,Hubbard
504,Unnamed,35.36144557,1.34451514,Itasca
505,Irvin,10.0545215,0.67052612,Itasca
506,Unnamed (Goose),38.23860547,1.80362993,Hubbard
507,Birch,3.96655861,0.30386869,Hennepin
508,Unnamed (Iverson),33.47717756,1.09103206,Grant
509,Twin,11.35898573,0.69418718,Hennepin
510,Little Antler,49.36071431,1.35321693,Itasca
511,Unnamed (South Sturgeon Pond),0.76640147,0.2732795,Itasca
512,Finn,24.93037343,1.06730417,Crow Wing
513,Unnamed,4.0574442,0.328375,Itasca
514,Northwood,14.24051545,1.24641915,Hennepin
515,Unnamed,12.93942939,0.80806882,Itasca
516,Unnamed,6.09935279,0.44831936,Crow Wing
517,Unnamed,18.23247129,0.69577165,Crow Wing
518,Hunter,23.70906838,1.01290982,Crow Wing
519,Big Stone,10.66295753,0.7792689,Crow Wing
520,,0.73588368,0.15683517,
521,Thompson,45.5300526,1.49729016,Douglas
522,Coffee Break,6.79021061,0.44252156,Clearwater
523,Unnamed,18.98755731,1.02254189,Cass
524,Wilson,41.10429802,1.74558505,Crow Wing
525,Mink,11.59329833,0.79623216,Cass
526,Unnamed,20.58390012,0.86009926,Cass
527,Ford,8.29708992,0.47798345,Cass
528,Rock,6.36697977,0.40111359,Cook
529,Unnamed,20.56937746,0.70337447,Clay
530,Madson Pond,5.9006713,0.39062426,Clay
531,Miller Pond,13.32602249,0.61888685,Clay
532,Emery,6.51589673,0.42917654,Cass
533,Walker Brook,95.23557568,3.03939157,Clearwater
534,Tack,13.10809601,0.58168244,Cook
535,Ada,23.49405753,1.55564038,Cook
536,Unnamed,8.4190947,0.54983165,Cass
537,Unnamed,19.90151174,1.19189717,Cottonwood
538,Sunfish,84.45604793,2.13634387,Cook
539,Snub,5.13474096,0.52527127,Cook
540,,1.29066908,0.25195852,
541,Buckboard,14.86190458,0.6254898,Clearwater
542,Twelve,14.98862535,0.76185045,Cook
543,Rollag,36.00718487,1.04865685,Clay
544,Unnamed,7.36620194,0.46095512,Cass
545,Sniff,9.64374508,0.76273454,Cook
546,,0.11570482,0.05166085,
547,Wampus,30.4459854,1.12215979,Cook
548,Unnamed,8.09416675,0.55722474,Cass
549,Ferret,10.32224161,0.58300764,Cook
550,Crystal,205.8753614,4.43669505,Cook
551,,0.22224714,0.06948098,
552,Unnamed,9.17239385,0.46100639,Cass
553,Unnamed,16.19918777,0.67040574,Big Stone
554,Unnamed,21.8802247,1.09715748,Mahnomen
555,Trappers,19.18427358,0.83892181,Lake
556,Halls,33.67324542,1.04393121,Martin
557,Cooks,66.18833856,2.24068327,Otter Tail
558,Fool Hen,15.93484165,0.73099601,Lake
559,Sourdough,24.81566115,0.91271012,Lake
560,,0.43513641,0.11294825,
561,,2.63407107,0.39220209,
562,,1.40129926,0.26801892,
563,,0.60957402,0.11681983,
564,,0.14637633,0.05711791,
565,,0.45869189,0.09934941,
566,,0.16492072,0.06402216,
567,,0.2466038,0.07184701,
568,,0.17377708,0.06454839,
569,,0.59861231,0.12143725,
570,,0.28659692,0.08277389,
571,,0.20635733,0.07563324,
572,,0.11598862,0.05051287,
573,,0.12037093,0.05182558,
574,,0.17616606,0.06379054,
575,,0.10337434,0.05035957,
576,,0.39939428,0.10266348,
577,,0.22367069,0.07327636,
578,,0.45208866,0.10328269,
579,,0.29480484,0.08200453,
580,,0.16429056,0.0601125,
581,,0.65255732,0.12569662,
582,,0.16749439,0.06201579,
583,,0.26170951,0.07613184,
584,,0.12467007,0.05032069,
585,,2.56535402,0.37682768,
586,,0.13742206,0.05529962,
587,,0.17862627,0.06244577,
588,,0.1941473,0.06739787,
589,,1.82134793,0.2450802,
590,,0.14007019,0.05518741,
591,,0.38075152,0.09660967,
592,,2.89280879,0.26219515,
593,,0.33400041,0.0893008,
594,,0.18890296,0.06774499,
595,,0.25448849,0.08739545,
596,,0.21854915,0.0674571,
597,,19.19450239,0.86058719,
598,,0.22240218,0.07726799,
599,,0.54667089,0.132033,
600,,0.77327068,0.15745285,
601,,0.20981319,0.07393764,
602,,0.10923314,0.05183024,
603,,0.34525808,0.08727432,
604,,0.16337591,0.06278123,
605,,0.47721765,0.10852044,
606,,3.69224702,0.3440035,
607,,0.43421626,0.0961659,
608,,1.10061582,0.15790472,
609,,2.86473162,0.45279901,
610,,0.46763138,0.10135109,
611,,0.1703761,0.06708154,
612,,0.23956689,0.07780784,
613,,0.37473434,0.09038028,
614,,0.10961949,0.05239801,
615,,0.22253081,0.07119605,
616,,0.2160117,0.07273835,
617,,0.36790145,0.09744316,
618,,0.17964434,0.06623189,
619,,0.1779459,0.06253961,
620,,0.1751242,0.06568732,
621,,0.18511734,0.06182311,
622,,0.26147692,0.0742808,
623,,0.29367223,0.07805124,
624,,0.27658995,0.08058601,
625,,0.33870929,0.09195907,
626,,0.13904038,0.06414934,
627,,0.17445634,0.06667208,
628,,0.28883944,0.08828704,
629,,0.90402192,0.1684909,
630,,0.21994086,0.09102068,
631,,0.16633809,0.06488225,
632,,0.25678184,0.07478215,
633,,1.1076273,0.18303227,
634,,0.26029634,0.08379627,
635,,0.60000258,0.14466779,
636,Kawasachong,161.526774,5.4934191,Lake
637,Steamhaul,16.38995317,0.99370275,Lake
638,Grindstone,532.9143956,5.01148588,Pine
639,Rainy,86.86096962,2.11171045,Otter Tail
640,Unnamed,4.61351114,0.35640979,Stearns
641,,0.18859392,0.06203581,
642,,0.25386018,0.07850059,
643,Jim Cook,132.5679013,4.72453965,Wadena
644,,0.25717547,0.07330838,
645,,0.1181372,0.05144824,
646,,0.15707019,0.06012456,
647,,0.24523161,0.08293633,
648,,0.12691257,0.05138399,
649,,0.23505903,0.06965997,
650,,0.2379973,0.07246229,
651,,0.22475391,0.06994726,
652,,0.26317076,0.08019927,
653,,0.3070482,0.08533828,
654,,0.28700493,0.08550241,
655,,0.5672396,0.14273016,
656,,0.69200924,0.16770211,
657,,0.13810615,0.05907404,
658,,0.42656077,0.09413048,
659,,0.14713056,0.05667532,
660,,0.67313126,0.12505435,
661,,0.19477871,0.06801963,
662,,0.18098861,0.06243974,
663,,0.37222146,0.09078663,
664,,0.74764616,0.12956951,
665,,0.18296015,0.06697969,
666,,0.14575174,0.06579522,
667,,0.61538835,0.14145323,
668,,0.31627021,0.09866416,
669,,0.33132642,0.09102713,
670,,0.37732172,0.09223107,
671,,0.31276825,0.09758548,
672,,0.75414658,0.14544217,
673,,0.97966302,0.16744994,
674,,1.03806171,0.16416289,
675,,0.44297319,0.10739094,
676,,0.24913319,0.07347092,
677,,0.25715076,0.08180106,
678,,0.53318721,0.12118061,
679,,0.40007606,0.10260039,
680,,0.40922862,0.09802655,
681,,0.19321981,0.0627251,
682,,0.17975661,0.06175925,
683,,0.27585373,0.07647519,
684,,0.57966783,0.11572357,
685,,0.409746,0.09658027,
686,,0.18691204,0.06388362,
687,,1.02501608,0.16849284,
688,,0.26307795,0.07794998,
689,,0.41436507,0.10873489,
690,,0.72977812,0.14352077,
691,,0.31238648,0.0807505,
692,,0.14972784,0.05731139,
693,,0.46231378,0.10536911,
694,,0.21148233,0.06678301,
695,,2.87139838,0.60839098,
696,,1.20135888,0.1632833,
697,,2.03904548,0.2376054,
698,,0.38359373,0.09817389,
699,,0.87184498,0.14866745,
700,,0.34904752,0.09053092,
701,,0.28175787,0.07932184,
702,,0.43663877,0.12097856,
703,,2.85847699,0.28721519,
704,,0.63746833,0.13486654,
705,,0.15068704,0.05930368,
706,,0.9176726,0.18265151,
707,,1.45253584,0.19666069,
708,,0.3289145,0.08490757,
709,,0.75024997,0.13192146,
710,,0.15763922,0.06440029,
711,,0.19280829,0.06444197,
712,,0.32556581,0.08899594,
713,,0.36584842,0.09546741,
714,,0.41090597,0.09923272,
715,,0.15260251,0.05905231,
716,,3.09570064,0.46937678,
717,,0.23365799,0.07019024,
718,,0.11463964,0.04911643,
719,,3.06424518,0.4101019,
720,,3.19979089,0.26819362,
721,,3.77903107,0.32366597,
722,,0.28664831,0.08194209,
